"","date","vw_cum","ew_cum","vw_ret","ew_ret"
"45",2013-03-06,1.09206648470133,1.0919017122923,0.00352701600222227,0.00115701681022573
"46",2013-03-07,1.0957496554371,1.09480719873719,0.00337266163495387,0.00266094137611139
"47",2013-03-08,1.09946365252999,1.0979414455548,0.00338945768721599,0.00286282993136067
"48",2013-03-11,1.09435295133951,1.09127547987485,-0.00464835847798495,-0.00607133076808342
"49",2013-03-12,1.0999624245725,1.09826759433223,0.00512583552328127,0.00640728632350385
"50",2013-03-13,1.10647208848279,1.10415895490286,0.00591807844056746,0.00536423054001989
"51",2013-03-14,1.1063108048882,1.09530742855612,-0.000145763816618572,-0.00801653268076608
"52",2013-03-15,1.09787249200531,1.08518780580598,-0.00762743421252232,-0.00923907068126673
"53",2013-03-18,1.0865806978377,1.07287288281279,-0.0102851599341809,-0.0113481951486151
"54",2013-03-19,1.08531836836689,1.07052577795156,-0.00116174479568276,-0.00218768215585496
"55",2013-03-20,1.09206614759842,1.07650629858773,0.00621732703342892,0.00558652650813452
"56",2013-03-21,1.07709991086443,1.06141378597396,-0.0137045148472931,-0.0140199018190296
"57",2013-03-22,1.08252020261886,1.06963169789004,0.00503230173891889,0.00774242055706242
"58",2013-03-25,1.07553988993681,1.06267109771598,-0.00644820546088898,-0.0065074737293086
"59",2013-03-26,1.08702245301675,1.07546786959749,0.0106760922466724,0.0120420814201272
"60",2013-03-27,1.08890076618418,1.08155982548299,0.00172794330256765,0.00566447037397655
"61",2013-03-28,1.0987947076791,1.09024892563408,0.00908617369201337,0.00803385993669514
"62",2013-04-01,1.08884229512942,1.07791546179291,-0.00905757233824256,-0.0113125209767979
"63",2013-04-02,1.09797451828258,1.08647344552619,0.00838709443416241,0.00793938303755848
"64",2013-04-03,1.08619031399613,1.07335342693226,-0.0107326755678135,-0.0120757839484773
"65",2013-04-04,1.08166286840653,1.07000559009598,-0.00416818814461661,-0.00311904425167042
"66",2013-04-05,1.07016133575256,1.05778554069526,-0.0106331954159735,-0.0114205472511791
"67",2013-04-08,1.07470433099591,1.06465392207531,0.00424514985878943,0.00649317003854266
"68",2013-04-09,1.07742392598422,1.06887794840002,0.00253055180840644,0.0039675111668922
"69",2013-04-10,1.0919640590434,1.08340823405109,0.0134952758227429,0.013593961474109
"70",2013-04-11,1.10219618437316,1.09615099078557,0.00937038654800415,0.0117617314821705
"71",2013-04-12,1.10117187351345,1.09839272746177,-0.000929336241800249,0.00204509843538192
"72",2013-04-15,1.08675548902857,1.08244009586238,-0.0130918568042273,-0.0145236136406791
"73",2013-04-16,1.10254279846341,1.09889322843829,0.0145270114521889,0.0152000398348173
